Id,SalePrice
2736,143487.56699297135
2737,123224.82490889069
2738,133538.26852723426
2739,157497.8922797002
2740,139763.21249252185
2741,149345.033514863
2742,162614.61616088505
2743,141762.10924260409
2744,154364.22418345176
2745,143430.94999827124
2746,137000.70427182465
2747,156306.21080176922
2748,134083.23951242672
2749,128750.6097464519
2750,127586.98212491816
2751,129894.66603066438
2752,182521.67350199912
2753,146557.634281627
2754,222999.51748911373
2755,138091.80893587024
2756,89518.50819709152
2757,60171.97929018394
2758,92844.13719282695
2759,162541.10981489555
2760,125829.21436938056
2761,142220.43138696824
2762,144778.82511307683
2763,185251.37532387875
2764,144574.66452734574
2765,268522.8979682103
2766,129107.93140298172
2767,91687.48615718988
2768,123415.77739561468
2769,134004.29602224642
2770,139316.77465348053
2771,113711.528062258
2772,107720.01732983714
2773,165510.87474879497
2774,132935.7863855532
2775,118585.76464790315
2776,139950.00225439292
2777,144698.41590395567
2778,108725.27562421034
2779,119058.7976478945
2780,90452.09298069707
2781,91285.43598481125
2782,100302.45620274966
2783,90068.20395818647
2784,126418.21936320025
2785,143391.15952794283
2786,70071.2640443427
2787,125567.86709501322
2788,77084.92925925268
2789,166779.62118514426
2790,97504.18416258515
2791,118046.90174830108
2792,49605.51405485328
2793,158164.61532955617
2794,94265.20207977723
2795,121692.02303734145
2796,97776.62971144907
2797,184148.9804573367
2798,102650.09377880022
2799,114485.41229885182
2800,69597.05424648995
2801,104146.3542024857
2802,128590.31801937785
2803,152985.6508780367
2804,140832.05197930086
2805,96430.93466902694
2806,79435.89927533883
2807,158766.28584065652
2808,150970.9600259523
2809,138228.28806284117
2810,130460.36294427776
2811,155973.58902341477
2812,157369.07107544132
2813,160776.35792668513
2814,166156.39895404136
2815,99987.63790796514
2816,237530.98575997935
2817,155670.83445136406
2818,136499.1472950162
2819,160805.90590218687
2820,141028.76721677417
2821,112163.54017982172
2822,189536.94605420285
2823,302133.9856669444
2824,181147.7295777024
2825,135238.67273860198
2826,131717.3407552117
2827,134605.2640315162
2828,209230.3297794822
2829,185482.8156880614
2830,212233.51588996343
2831,183319.58343989414
2832,229333.06278592048
2833,307650.90544235345
2834,216442.86845096585
2835,239817.62065578223
2836,189915.5656959851
2837,152461.2852216006
2838,153504.32095647417
2839,177629.37730711853
2840,201524.51486867695
2841,205662.1806041263
2842,216763.410471435
2843,151337.80324872246
2844,168945.4992030855
2845,122722.57109505289
2846,205062.04895543767
2847,208697.18967432316
2848,214186.89447828516
2849,200274.28192341112
2850,277054.5666016665
2851,216350.088506905
2852,244264.5944380102
2853,233007.98151042982
2854,141119.83223609123
2855,199165.3547143261
2856,196659.4036030784
2857,188149.78160158923
2858,191455.97233411748
2859,122208.75140495476
2860,126225.87212912497
2861,122997.27234002945
2862,188463.09664796558
2863,129567.13318176512
2864,229739.40167012037
2865,141248.55078632222
2866,139407.96643704124
2867,105503.4811299482
2868,91747.47890228822
2869,108943.54593838728
2870,130934.30879803305
2871,89407.70978049983
2872,54348.91744413467
2873,103986.20325029055
2874,127921.47846871492
2875,111224.08851077204
2876,163234.7165358915
2877,136648.073110207
2878,154509.4874925441
2879,128074.07620333144
2880,105705.5195125856
2881,151343.7690300891
2882,175094.6826095187
2883,209526.33427606168
2884,212915.07586756384
2885,192820.86873169953
2886,225100.5253302894
2887,89490.33615857702
2888,142358.1101313014
2889,63994.071277770025
2890,80742.74811009644
2891,130091.9730409343
2892,51479.0027387609
2893,83755.98083518416
2894,59157.56198843381
2895,316252.0756927195
2896,276068.9331449638
2897,213757.78218360042
2898,150736.09422305634
2899,216690.76659256866
2900,163158.9421905974
2901,209522.54309873446
2902,177365.2270611488
2903,315893.87666462106
2904,326915.46913203347
2905,80737.60999467
2906,195889.696450747
2907,108414.23042652743
2908,134612.5864997601
2909,152041.6603383544
2910,82374.20811648485
2911,86301.52616131038
2912,150496.80706650455
2913,80797.12712920466
2914,78121.40615224559
2915,84324.92819106407
2916,83422.9254105297
2917,157745.58541534242
2918,120918.54271655239
2919,227562.4329472772
